farmer_id,practice_id,CSP_ij_tCO2e_per_ha_season,y_ij_ton_per_ha_season
F0069,44,1.7066,-0.0476
F0069,45,0.1003,-0.0086
F0069,46,1.6938,0.072
F0069,47,0.4672,0.0127
F0069,48,0.37,0.0447
F0069,49,0.5102,-0.0188
F0069,50,0.3263,0.0937
F0070,1,1.1297,-0.0216
F0070,2,1.2837,0.0423
F0070,3,0.7866,-0.0119
F0070,4,0.8532,-0.0218
F0070,5,0.314,-0.0478
F0070,6,0.3574,0.0007
F0070,7,1.0219,-0.0309
F0070,8,0.1982,0.0062
F0070,9,0.1918,-0.0693
F0070,10,0.1876,0.0314
F0070,11,1.0476,-0.1247
F0070,12,1.7785,-0.1141
F0070,13,0.4913,-0.1074
F0070,14,0.3526,-0.1719
F0070,15,0.5698,-0.1062
F0070,16,0.8034,0.0404
F0070,17,0.4544,-0.1386
F0070,18,0.4695,-0.0414
F0070,19,0.2404,-0.1376
F0070,20,0.0985,-0.0028
F0070,21,0.1345,0.0523
F0070,22,0.0677,0.0056
F0070,23,0.241,-0.0261
F0070,24,0.1739,0.0073
F0070,25,0.2751,-0.0073
F0070,26,0.1295,-0.0617
F0070,27,0.2319,-0.0096
F0070,28,0.2978,-0.0079
F0070,29,0.192,0.0212
F0070,30,0.1115,-0.0653
F0070,31,0.2479,-0.0032
F0070,32,0.2404,0.0319
F0070,33,0.281,-0.0149
F0070,34,0.2331,-0.01
F0070,35,0.0602,0.0191
F0070,36,0.1228,0.0139
F0070,37,0.33,-0.0212
F0070,38,0.0669,-0.0452
F0070,39,0.8376,-0.0041
F0070,40,0.94,-0.0377
F0070,41,0.5099,-0.0417
F0070,42,0.4934,-0.045
F0070,43,0.1192,-0.118
F0070,44,1.3721,-0.0358
F0070,45,0.0911,0.011
F0070,46,1.7898,0.0666
F0070,47,0.4288,0.0067
F0070,48,0.3242,-0.0253
F0070,49,0.4876,0.0229
F0070,50,0.2787,0.0699
F0071,1,1.0344,-0.0349
F0071,2,1.2289,-0.0283
F0071,3,0.7775,0.0547
F0071,4,0.6077,0.0056
F0071,5,0.2817,-0.0134
F0071,6,0.4076,0.0112
F0071,7,0.9245,0.001
F0071,8,0.191,0.0242
F0071,9,0.2272,0.0073
F0071,10,0.1847,0.0898
F0071,11,1.0039,-0.0909
F0071,12,1.1427,-0.0573
F0071,13,0.433,-0.0582
F0071,14,0.2918,-0.0428
F0071,15,0.4618,-0.0427
F0071,16,0.7991,0.1015
F0071,17,0.4377,-0.1578
F0071,18,0.322,0.0236
F0071,19,0.2564,-0.0174
F0071,20,0.1076,0.0446
F0071,21,0.1167,0.0522
F0071,22,0.0617,0.0475
F0071,23,0.2029,0.0307
F0071,24,0.1397,0.0633
F0071,25,0.2562,-0.0105
F0071,26,0.1155,-0.0068
F0071,27,0.2871,0.0851
F0071,28,0.2588,0.0997
F0071,29,0.1971,0.0569
F0071,30,0.0878,0.0389
F0071,31,0.2329,0.0511
F0071,32,0.2233,0.0593
F0071,33,0.2158,0.0394
F0071,34,0.2022,-0.0261
F0071,35,0.0541,0.0429
F0071,36,0.1258,0.0478
F0071,37,0.2211,0.0277
F0071,38,0.0622,0.0283
F0071,39,0.688,0.012
F0071,40,0.9568,-0.0028
F0071,41,0.7003,0.0159
F0071,42,0.4607,0.028
F0071,43,0.116,-0.0401
F0071,44,1.4656,-0.0187
F0071,45,0.0861,-0.0061
F0071,46,1.4878,0.1718
F0071,47,0.413,0.0882
F0071,48,0.3466,0.0585
F0071,49,0.5027,-0.0204
F0071,50,0.2641,0.0718
F0072,1,1.0592,0.0723
F0072,2,1.1653,0.0181
F0072,3,0.9034,0.0819
F0072,4,0.5682,0.0755
F0072,5,0.3433,0.0013
F0072,6,0.5279,0.0596
F0072,7,0.8454,0.051
F0072,8,0.2097,0.0294
F0072,9,0.1772,0.0166
F0072,10,0.196,0.1456
F0072,11,0.9483,0.0211
F0072,12,1.6873,-0.0509
F0072,13,0.4129,-0.0369
F0072,14,0.2855,-0.0617
F0072,15,0.5047,-0.0802
F0072,16,0.7531,0.0666
F0072,17,0.5074,-0.1678
F0072,18,0.3707,-0.0117
F0072,19,0.2745,-0.0067
F0072,20,0.0985,0.0804
F0072,21,0.131,0.0909
F0072,22,0.0671,0.1108
F0072,23,0.1865,0.0493
F0072,24,0.1728,0.078
F0072,25,0.1974,0.0632
F0072,26,0.1078,-0.0518
F0072,27,0.199,0.0443
F0072,28,0.2594,0.1033
F0072,29,0.1983,0.0612
F0072,30,0.0813,0.0063
F0072,31,0.2498,0.0719
F0072,32,0.201,0.1303
F0072,33,0.2241,0.0496
F0072,34,0.2047,0.0755
F0072,35,0.0581,0.0397
F0072,36,0.1242,0.1212
F0072,37,0.3105,0.0712
F0072,38,0.074,0.0222
F0072,39,0.7031,0.005
F0072,40,0.9637,0.0047
F0072,41,0.603,0.0197
F0072,42,0.4109,0.0414
F0072,43,0.1094,-0.0168
F0072,44,1.2417,-0.0249
F0072,45,0.0837,0.0639
F0072,46,1.762,0.1146
F0072,47,0.4763,0.0654
F0072,48,0.3089,0.1191
F0072,49,0.556,0.0728
F0072,50,0.2528,0.1653
F0073,1,0.8689,0.0308
F0073,2,0.8937,0.0226
F0073,3,0.5229,0.0397
F0073,4,0.5024,0.0075
F0073,5,0.3401,-0.0319
F0073,6,0.3485,-0.0004
F0073,7,0.6665,0.0608
F0073,8,0.1784,-0.0092
F0073,9,0.1612,-0.0311
F0073,10,0.1622,0.1209
F0073,11,0.7979,-0.0953
F0073,12,1.131,-0.0711
F0073,13,0.3671,-0.1421
F0073,14,0.2498,-0.0466
F0073,15,0.3969,-0.0182
F0073,16,0.7417,0.0098
F0073,17,0.4052,-0.1497
F0073,18,0.3164,-0.0597
F0073,19,0.2615,-0.068
F0073,20,0.084,0.0142
F0073,21,0.1236,0.0673
F0073,22,0.0594,0.0687
F0073,23,0.1552,0.0539
F0073,24,0.1129,0.0011
F0073,25,0.2494,0.0073
F0073,26,0.0863,-0.0637
F0073,27,0.2402,0.0625
F0073,28,0.1879,0.0716
F0073,29,0.1745,0.0359
F0073,30,0.0873,-0.0079
F0073,31,0.2137,-0.0264
F0073,32,0.2006,0.0413
F0073,33,0.2043,0.0568
F0073,34,0.2242,0.0088
F0073,35,0.0564,-0.0161
F0073,36,0.1057,0.0218
F0073,37,0.3099,-0.0153
F0073,38,0.0594,0.0388
F0073,39,0.6304,-0.0231
F0073,40,1.1205,-0.0422
F0073,41,0.5664,0.0193
F0073,42,0.3941,-0.0135
F0073,43,0.0986,-0.0012
F0073,44,1.0816,0.0519
F0073,45,0.0725,0.0334
F0073,46,1.5065,0.0943
F0073,47,0.4025,-0.0003
F0073,48,0.3112,0.0513
F0073,49,0.5209,-0.0249
F0073,50,0.2301,0.0697
F0074,1,1.406,0.0378
F0074,2,1.3375,0.1111
F0074,3,0.9141,0.0601
F0074,4,0.5781,0.0983
F0074,5,0.3399,0.0674
F0074,6,0.5022,0.0908
F0074,7,0.9945,0.0545
F0074,8,0.1886,0.086
F0074,9,0.2189,-0.0262
F0074,10,0.2054,0.1089
F0074,11,1.1349,0.041
F0074,12,1.7521,0.0063
F0074,13,0.475,0.0202
F0074,14,0.3102,-0.0427
F0074,15,0.5822,-0.0159
F0074,16,0.919,0.0821
F0074,17,0.5961,-0.0294
F0074,18,0.4254,0.0387
F0074,19,0.3009,-0.0216
F0074,20,0.0779,0.1176
F0074,21,0.1506,0.0963
F0074,22,0.0748,0.0328
F0074,23,0.2265,0.0708
F0074,24,0.1937,0.0905
F0074,25,0.2875,0.0532
F0074,26,0.0998,0.0418
F0074,27,0.3244,0.1469
F0074,28,0.3382,0.0739
F0074,29,0.1925,0.0748
F0074,30,0.0998,0.0384
F0074,31,0.261,0.1152
F0074,32,0.2085,0.0914
F0074,33,0.2302,0.0843
F0074,34,0.2038,0.0612
F0074,35,0.0622,0.0563
F0074,36,0.1327,0.0745
F0074,37,0.3612,0.0477
F0074,38,0.0718,0.0429
F0074,39,0.7522,0.0842
F0074,40,1.0127,0.0585
F0074,41,0.6196,0.0844
F0074,42,0.4278,0.0704
F0074,43,0.1195,0.1042
F0074,44,1.2742,-0.0042
F0074,45,0.0824,0.0267
F0074,46,1.5891,0.1763
F0074,47,0.4988,0.0845
F0074,48,0.3597,0.0983
F0074,49,0.6427,0.0416
F0074,50,0.2507,0.1732
F0075,1,0.9997,0.1062
F0075,2,0.9976,0.0885
F0075,3,0.8549,0.0669
F0075,4,0.5153,0.0758
F0075,5,0.342,-0.0055
F0075,6,0.3663,-0.0155
F0075,7,0.8367,0.0558
F0075,8,0.1709,-0.0051
F0075,9,0.1729,0.0231
F0075,10,0.1496,0.1247
F0075,11,0.9542,0.0484
F0075,12,1.4516,-0.009
F0075,13,0.3567,-0.0965
F0075,14,0.2784,-0.1093
F0075,15,0.4543,-0.0525
F0075,16,0.579,0.1282
F0075,17,0.4081,-0.1611
F0075,18,0.3938,-0.0186
F0075,19,0.2604,-0.0269
F0075,20,0.0741,0.0714
F0075,21,0.1356,0.1073
F0075,22,0.0647,0.1014
F0075,23,0.2167,0.0805
F0075,24,0.1527,-0.0016
F0075,25,0.2516,0.0237
F0075,26,0.0982,0.0436
F0075,27,0.2285,0.14
F0075,28,0.2432,0.1153
F0075,29,0.168,0.0282
F0075,30,0.0845,0.0292
F0075,31,0.2492,0.0596
F0075,32,0.1597,0.0575
F0075,33,0.27,0.0435
F0075,34,0.2319,0.0158
F0075,35,0.0542,0.0798
F0075,36,0.0978,0.1051
F0075,37,0.2873,0.0485
F0075,38,0.0612,0.0606
F0075,39,0.7612,0.04
F0075,40,1.0819,0.0057
F0075,41,0.634,0.0574
F0075,42,0.3542,0.0324
F0075,43,0.1038,0.0141
F0075,44,1.303,0.0256
F0075,45,0.0761,0.0472
F0075,46,1.596,0.1277
F0075,47,0.4419,0.0607
F0075,48,0.4136,0.055
F0075,49,0.4536,0.0296
F0075,50,0.3038,0.0909
F0076,1,1.1813,0.0518
F0076,2,1.2066,0.0996
F0076,3,0.9594,0.0684
F0076,4,0.6292,-0.0029
F0076,5,0.3622,0.0124
F0076,6,0.4493,0.0094
F0076,7,0.9111,0.0121
F0076,8,0.1955,0.0082
F0076,9,0.1971,0.0715
F0076,10,0.1883,0.155
F0076,11,1.1557,-0.0434
F0076,12,1.8547,-0.087
F0076,13,0.4636,-0.0617
F0076,14,0.2902,-0.0435
F0076,15,0.5505,-0.0023
F0076,16,0.6439,0.0795
F0076,17,0.3977,-0.1035
F0076,18,0.3337,0.0087
F0076,19,0.223,-0.0543
F0076,20,0.0677,0.0189
F0076,21,0.1153,0.1329
F0076,22,0.0544,0.0887
F0076,23,0.19,0.0119
F0076,24,0.1286,0.0521
F0076,25,0.1477,-0.0075
F0076,26,0.0996,0.0347
F0076,27,0.2422,0.1166
F0076,28,0.2181,0.1218
F0076,29,0.1483,0.0811
F0076,30,0.0703,0.0565
F0076,31,0.2356,0.1063
F0076,32,0.1719,0.0745
F0076,33,0.2213,0.092
F0076,34,0.1836,0.0242
F0076,35,0.0504,0.0279
F0076,36,0.0993,0.0981
F0076,37,0.2905,0.0553
F0076,38,0.0475,0.0462
F0076,39,0.699,0.0173
F0076,40,0.8032,0.0658
F0076,41,0.5478,0.1165
F0076,42,0.3219,-0.0043
F0076,43,0.102,0.0032
F0076,44,1.0802,0.0187
F0076,45,0.0741,0.0671
F0076,46,1.4752,0.126
F0076,47,0.4281,0.2002
F0076,48,0.3061,0.0997
F0076,49,0.3673,0.0251
F0076,50,0.2163,0.1138
F0077,1,1.0645,0.0862
F0077,2,1.2358,0.0462
F0077,3,0.7077,0.1106
F0077,4,0.578,-0.0103
F0077,5,0.3616,0.0555
F0077,6,0.3263,0.0238
F0077,7,0.8149,0.0736
F0077,8,0.172,0.0086
F0077,9,0.2174,0.0113
F0077,10,0.1764,0.0757
F0077,11,0.8136,-0.0091
F0077,12,1.5561,-0.0269
F0077,13,0.3843,-0.0822
F0077,14,0.3421,-0.1191
F0077,15,0.5326,-0.0016
F0077,16,0.678,0.0434
F0077,17,0.3436,-0.1304
F0077,18,0.2729,-0.0377
F0077,19,0.2168,0.0025
F0077,20,0.0608,0.0692
F0077,21,0.1161,0.1174
F0077,22,0.0598,0.1052
F0077,23,0.1833,0.0918
F0077,24,0.1171,0.026
F0077,25,0.2051,0.003
F0077,26,0.0928,0.0122
F0077,27,0.2403,0.0733
F0077,28,0.1959,0.1266
F0077,29,0.157,0.0355
F0077,30,0.0729,-0.0452
F0077,31,0.2032,0.0475
F0077,32,0.1673,0.1392
F0077,33,0.1719,0.0853
F0077,34,0.2145,0.064
F0077,35,0.0477,0.0149
F0077,36,0.0799,0.0329
F0077,37,0.2304,0.001
F0077,38,0.0528,0.0257
F0077,39,0.5979,-0.0053
F0077,40,0.7456,0.0071
F0077,41,0.501,0.0857
F0077,42,0.352,-0.0346
F0077,43,0.0938,0.0439
F0077,44,1.0777,-0.0273
F0077,45,0.0782,0.0051
F0077,46,1.4895,0.1326
F0077,47,0.4008,0.1191
F0077,48,0.2994,0.0684
F0077,49,0.4642,0.0137
F0077,50,0.2225,0.0796
F0078,1,1.0679,0.1054
F0078,2,1.2725,0.0709
F0078,3,0.9439,0.1168
F0078,4,0.7318,0.1019
F0078,5,0.3347,0.0979
F0078,6,0.4371,0.1575
F0078,7,0.9205,0.1179
F0078,8,0.2145,0.0743
F0078,9,0.1972,0.1085
F0078,10,0.1664,0.147
F0078,11,1.1388,0.0549
F0078,12,1.4828,-0.0022
F0078,13,0.4125,0.0659
F0078,14,0.3668,-0.0151
F0078,15,0.5592,-0.011
F0078,16,0.7391,0.1381
F0078,17,0.4964,-0.0561
F0078,18,0.4077,0.0644
F0078,19,0.2543,0.0451
F0078,20,0.0825,0.1269
F0078,21,0.1468,0.149
F0078,22,0.0634,0.1144
F0078,23,0.2309,0.1775
F0078,24,0.1731,0.0882
F0078,25,0.2672,0.0472
F0078,26,0.1276,0.0697
F0078,27,0.2738,0.1445
F0078,28,0.2542,0.204
F0078,29,0.1886,0.1417
F0078,30,0.0997,0.0558
F0078,31,0.262,0.1326
F0078,32,0.1902,0.1701
F0078,33,0.2455,0.139
F0078,34,0.2242,0.1104
F0078,35,0.0689,0.0845
F0078,36,0.1133,0.1362
F0078,37,0.329,0.1073
F0078,38,0.0883,0.1181
F0078,39,0.8056,0.0936
F0078,40,0.9147,0.0734
F0078,41,0.6947,0.1138
F0078,42,0.4542,0.0784
F0078,43,0.11,0.0931
F0078,44,1.4854,0.1053
F0078,45,0.0759,0.131
F0078,46,1.6578,0.2116
F0078,47,0.4706,0.1858
F0078,48,0.3448,0.1615
F0078,49,0.5627,0.0774
F0078,50,0.2758,0.1813
F0079,1,1.1827,-0.0107
F0079,2,1.4276,0.0027
F0079,3,0.9945,0.0495
F0079,4,0.5843,0.0267
F0079,5,0.3389,0.0132
F0079,6,0.4782,0.0184
F0079,7,0.8388,0.0248
F0079,8,0.2317,-0.0211
F0079,9,0.2226,0.0086
F0079,10,0.2051,0.0056
F0079,11,1.3218,-0.0463
F0079,12,1.8984,-0.0892
F0079,13,0.3866,-0.0685
F0079,14,0.3322,-0.0875
F0079,15,0.5413,-0.0645
F0079,16,0.8813,0.0596
F0079,17,0.5045,-0.0871
F0079,18,0.587,0.0097
F0079,19,0.3514,-0.0499
F0079,20,0.1161,0.0157
F0079,21,0.1436,0.0869
F0079,22,0.0964,0.0421
F0079,23,0.2349,0.0144
F0079,24,0.1682,0.0276
F0079,25,0.2646,-0.0114
F0079,26,0.1245,-0.0801
F0079,27,0.3623,0.0382
F0079,28,0.3506,0.0253
F0079,29,0.2145,-0.0359
F0079,30,0.0889,0.0306
F0079,31,0.3744,0.0258
F0079,32,0.2492,0.0523
F0079,33,0.3233,0.0183
F0079,34,0.2757,0.0009
F0079,35,0.0691,0.0028
F0079,36,0.1456,-0.0144
F0079,37,0.3956,-0.0219
F0079,38,0.0845,0.0399
F0079,39,0.8579,0.0291
F0079,40,1.005,-0.0326
F0079,41,0.7841,0.0579
F0079,42,0.4232,-0.0194
F0079,43,0.1578,-0.0264
F0079,44,1.6344,-0.0113
F0079,45,0.1036,0.0538
F0079,46,2.2338,0.1361
F0079,47,0.5576,0.0153
F0079,48,0.424,0.02
F0079,49,0.6705,-0.0093
F0079,50,0.3124,0.1029
F0080,1,0.8719,-0.0463
F0080,2,0.966,-0.0166
F0080,3,0.7141,-0.0129
F0080,4,0.546,-0.0385
F0080,5,0.3151,-0.1275
F0080,6,0.4379,-0.0564
F0080,7,0.821,-0.0301
F0080,8,0.1545,-0.0962
F0080,9,0.1994,-0.086
F0080,10,0.169,0.0014
F0080,11,0.9576,-0.1214
F0080,12,1.4418,-0.1681
F0080,13,0.3835,-0.1249
F0080,14,0.2765,-0.1598
F0080,15,0.4391,-0.1398
F0080,16,0.9272,-0.0022
F0080,17,0.4778,-0.22
F0080,18,0.3693,-0.1164
F0080,19,0.266,-0.0938
F0080,20,0.0925,-0.0866
F0080,21,0.1545,-0.0328
F0080,22,0.0646,0.0112
F0080,23,0.2541,-0.032
F0080,24,0.1823,-0.0496
F0080,25,0.2973,-0.0701
F0080,26,0.0977,-0.0489
F0080,27,0.3242,-0.039
F0080,28,0.2403,0.0065
F0080,29,0.1868,-0.0263
F0080,30,0.1011,-0.1122
F0080,31,0.2279,-0.0373
F0080,32,0.2128,-0.0063
F0080,33,0.2131,-0.0457
F0080,34,0.2389,-0.0524
F0080,35,0.0559,-0.0884
F0080,36,0.1173,-0.0402
F0080,37,0.3261,-0.0951
F0080,38,0.0712,-0.0285
F0080,39,0.7373,-0.1194
F0080,40,1.0343,-0.0291
F0080,41,0.564,-0.0708
F0080,42,0.426,-0.0856
F0080,43,0.1162,-0.0405
F0080,44,1.3942,-0.0549
F0080,45,0.0832,-0.0756
F0080,46,1.6515,-0.0302
F0080,47,0.4921,0.0272
F0080,48,0.3756,0.0035
F0080,49,0.5076,-0.077
F0080,50,0.3046,0.0763
F0081,1,1.431,0.099
F0081,2,1.2881,0.0993
F0081,3,0.8695,0.069
F0081,4,0.6021,0.085
F0081,5,0.3828,0.0226
F0081,6,0.5014,0.081
F0081,7,0.8498,0.0824
F0081,8,0.205,0.057
F0081,9,0.2587,0.0103
F0081,10,0.1567,0.1511
F0081,11,1.1096,0.0224
F0081,12,1.6776,-0.0401
F0081,13,0.4739,-0.0296
F0081,14,0.4063,-0.0412
F0081,15,0.55,0.075
F0081,16,0.7439,0.1227
F0081,17,0.4841,-0.0602
F0081,18,0.3919,0.0389
F0081,19,0.25,0.0078
F0081,20,0.0852,0.1518
F0081,21,0.1513,0.1232
F0081,22,0.0747,0.0893
F0081,23,0.2071,0.1328
F0081,24,0.1876,0.0485
F0081,25,0.2381,0.1178
F0081,26,0.1091,0.0898
F0081,27,0.2868,0.128
F0081,28,0.249,0.1639
F0081,29,0.2094,0.0771
F0081,30,0.0871,0.0765
F0081,31,0.2429,0.0806
F0081,32,0.2374,0.1667
F0081,33,0.2255,0.1125
F0081,34,0.188,0.0468
F0081,35,0.0589,0.0919
F0081,36,0.1015,0.0658
F0081,37,0.2686,0.0782
F0081,38,0.0532,0.0404
F0081,39,0.5639,0.0865
F0081,40,0.797,0.0549
F0081,41,0.7227,0.1228
F0081,42,0.3425,0.0648
F0081,43,0.0986,0.0338
F0081,44,1.311,0.088
F0081,45,0.0856,0.0577
F0081,46,1.8174,0.1013
F0081,47,0.4248,0.0852
F0081,48,0.3472,0.1211
F0081,49,0.5007,0.0694
F0081,50,0.2666,0.1766
F0082,1,1.2115,-0.0161
F0082,2,1.2795,0.0353
F0082,3,0.851,0.0282
F0082,4,0.7258,-0.0321
F0082,5,0.446,-0.056
F0082,6,0.4656,-0.0205
F0082,7,1.1243,-0.004
F0082,8,0.1928,-0.0181
F0082,9,0.2291,-0.025
F0082,10,0.1848,-0.0373
F0082,11,1.0592,-0.0717
F0082,12,1.8756,-0.0558
F0082,13,0.4459,-0.0744
F0082,14,0.3,-0.0909
F0082,15,0.4996,-0.1172
F0082,16,0.7905,0.0656
F0082,17,0.4915,-0.1197
F0082,18,0.3742,-0.0179
F0082,19,0.2456,-0.0507
F0082,20,0.0895,0.0283
F0082,21,0.1469,0.0095
F0082,22,0.0795,0.0849
F0082,23,0.2126,-0.0331
F0082,24,0.182,-0.0208
F0082,25,0.2622,-0.0135
F0082,26,0.1095,-0.0554
F0082,27,0.2954,0.0822
F0082,28,0.2736,0.0161
F0082,29,0.1723,0.0298
F0082,30,0.0851,-0.0803
F0082,31,0.2779,0.0335
F0082,32,0.2206,0.06
F0082,33,0.2554,0.0417
F0082,34,0.2408,-0.087
F0082,35,0.0603,0.024
F0082,36,0.1144,0.0059
F0082,37,0.3431,-0.0155
F0082,38,0.081,0.0221
F0082,39,0.727,-0.0145
F0082,40,0.7381,-0.0384
F0082,41,0.57,-0.0032
F0082,42,0.4506,-0.0057
F0082,43,0.1323,-0.0137
F0082,44,1.7291,-0.0244
F0082,45,0.0745,-0.0201
F0082,46,1.7354,0.1039
F0082,47,0.4415,0.0185
F0082,48,0.3599,0.0313
F0082,49,0.583,0.0114
F0082,50,0.3154,0.068
F0083,1,1.5722,-0.0259
F0083,2,1.2454,-0.0033
F0083,3,1.0605,0.0887
F0083,4,0.7185,0.0093
F0083,5,0.4347,0.024
F0083,6,0.54,0.0147
F0083,7,0.9387,0.0165
F0083,8,0.2667,0.0184
F0083,9,0.247,0.0446
F0083,10,0.2074,0.1338
F0083,11,1.4121,-0.0479
F0083,12,1.6984,-0.0037
F0083,13,0.555,-0.0859
F0083,14,0.4342,-0.0702
F0083,15,0.7047,-0.0789
F0083,16,0.9531,0.0106
F0083,17,0.5905,-0.1426
F0083,18,0.4768,-0.0311
F0083,19,0.2938,-0.0609
F0083,20,0.1084,0.0758
F0083,21,0.1552,0.0709
F0083,22,0.0874,0.0558
F0083,23,0.2193,0.0055
F0083,24,0.1833,-0.0524
F0083,25,0.3476,0.0035
F0083,26,0.1311,-0.0904
F0083,27,0.2797,0.0607
F0083,28,0.3744,0.0549
F0083,29,0.2438,0.0339
F0083,30,0.1106,0.0256
F0083,31,0.2892,0.0149
F0083,32,0.2998,0.0751
F0083,33,0.3189,0.0257
F0083,34,0.2971,0.022
F0083,35,0.0739,0.035
F0083,36,0.1299,0.0274
F0083,37,0.3498,0.0335
F0083,38,0.0791,-0.034
F0083,39,0.702,-0.0378
F0083,40,1.257,-0.0405
F0083,41,0.7787,0.0169
F0083,42,0.5057,0.0092
F0083,43,0.1353,-0.0716
F0083,44,1.5624,0.004
F0083,45,0.1145,0.0699
F0083,46,1.7853,0.0983
F0083,47,0.4717,0.0956
F0083,48,0.462,0.0779
F0083,49,0.6287,0.0563
F0083,50,0.3631,0.1352
F0084,1,0.9475,0.0526
F0084,2,1.0054,0.1057
F0084,3,0.6711,0.0901
F0084,4,0.5496,0.1216
F0084,5,0.2654,0.047
F0084,6,0.379,0.0933
F0084,7,0.6637,0.1383
F0084,8,0.1606,0.0797
F0084,9,0.2025,0.0421
F0084,10,0.141,0.1016
F0084,11,0.7858,-0.0462
F0084,12,1.3864,-0.0117
F0084,13,0.3354,-0.0312
F0084,14,0.2754,-0.0773
F0084,15,0.4105,0.01
F0084,16,0.6556,0.1148
F0084,17,0.3981,-0.0974
F0084,18,0.354,0.0643
F0084,19,0.2301,-0.0363
F0084,20,0.088,0.0668
F0084,21,0.1206,0.1181
F0084,22,0.0579,0.0725
F0084,23,0.2107,0.1167
F0084,24,0.194,0.0929
F0084,25,0.2591,-0.0323
F0084,26,0.118,0.0675
F0084,27,0.3319,0.1227
F0084,28,0.238,0.1081
F0084,29,0.2313,0.0538
F0084,30,0.0841,0.0655
F0084,31,0.2476,0.0482
F0084,32,0.2615,0.1357
F0084,33,0.2388,0.06
F0084,34,0.271,0.0612
F0084,35,0.0697,0.106
F0084,36,0.112,0.0601
F0084,37,0.3618,0.0967
F0084,38,0.0566,0.0755
F0084,39,0.7199,0.0311
F0084,40,1.0493,0.0016
F0084,41,0.6225,0.0369
F0084,42,0.4176,0.0419
F0084,43,0.1033,0.105
F0084,44,1.4633,0.0932
F0084,45,0.0836,0.0509
F0084,46,2.0993,0.1395
F0084,47,0.4745,0.1197
F0084,48,0.3175,0.1367
F0084,49,0.5653,0.101
F0084,50,0.3046,0.1876
F0085,1,1.1443,-0.0792
F0085,2,1.444,-0.0811
F0085,3,0.7489,0.0012
F0085,4,0.7327,-0.0391
F0085,5,0.4029,-0.1214
F0085,6,0.4442,-0.094
F0085,7,0.964,-0.0811
F0085,8,0.1716,-0.0373
F0085,9,0.2433,-0.0657
F0085,10,0.192,0.0389
F0085,11,0.9989,-0.1508
F0085,12,1.7401,-0.1224
F0085,13,0.4799,-0.1353
F0085,14,0.2886,-0.139
F0085,15,0.5136,-0.142
F0085,16,0.7034,-0.0429
F0085,17,0.473,-0.2529
F0085,18,0.3278,-0.105
F0085,19,0.2746,-0.0716
F0085,20,0.0659,0.0032
F0085,21,0.1464,-0.0493
F0085,22,0.0491,-0.015
F0085,23,0.2259,0.0239
F0085,24,0.1424,-0.004
F0085,25,0.1858,-0.087
F0085,26,0.0989,-0.0586
F0085,27,0.3033,0.021
F0085,28,0.2123,0.0333
F0085,29,0.1851,-0.0703
F0085,30,0.0684,-0.0481
F0085,31,0.2308,-0.0714
F0085,32,0.2017,0.0163
F0085,33,0.2237,-0.0687
F0085,34,0.2429,-0.0245
F0085,35,0.0537,-0.0462
F0085,36,0.1112,-0.0749
F0085,37,0.2964,-0.1036
F0085,38,0.0629,-0.0926
F0085,39,0.588,-0.005
F0085,40,0.9344,-0.0681
F0085,41,0.4739,-0.0736
F0085,42,0.4178,-0.0666
F0085,43,0.082,-0.0525
F0085,44,1.3133,-0.0386
F0085,45,0.0721,-0.1163
F0085,46,1.4603,0.0074
F0085,47,0.4712,-0.0999
F0085,48,0.3144,0.0417
F0085,49,0.4856,-0.0267
F0085,50,0.2124,-0.016
F0086,1,1.5603,-0.0363
F0086,2,1.4204,-0.0548
F0086,3,1.0403,-0.0362
F0086,4,0.8314,0.0511
F0086,5,0.4528,-0.0666
F0086,6,0.4116,-0.0743
F0086,7,1.2183,-0.0516
F0086,8,0.2234,-0.019
F0086,9,0.2978,-0.0529
F0086,10,0.2055,0.0389
F0086,11,1.1282,-0.1212
F0086,12,2.022,-0.1212
F0086,13,0.6301,-0.1174
F0086,14,0.4296,-0.1778
F0086,15,0.6374,-0.1351
F0086,16,0.9362,0.0125
F0086,17,0.5424,-0.1241
F0086,18,0.5167,-0.0458
F0086,19,0.3162,-0.0363
F0086,20,0.0839,0.0178
F0086,21,0.1444,-0.017
F0086,22,0.0862,0.0382
F0086,23,0.2233,-0.0252
F0086,24,0.1957,-0.0482
F0086,25,0.3224,0.0412
F0086,26,0.1336,-0.1012
F0086,27,0.2903,-0.0034
F0086,28,0.2763,0.0355
F0086,29,0.2287,-0.02
F0086,30,0.1285,-0.0872
F0086,31,0.2886,0.0004
F0086,32,0.2788,0.0577
F0086,33,0.2923,0.0234
F0086,34,0.237,-0.013
F0086,35,0.0753,0.0221
F0086,36,0.1111,-0.0542
F0086,37,0.3862,-0.1292
F0086,38,0.0826,-0.0117
F0086,39,0.7752,-0.0533
F0086,40,1.0302,-0.076
F0086,41,0.7008,-0.0621
F0086,42,0.4596,-0.0665
F0086,43,0.1262,0.0116
F0086,44,1.5121,-0.0528
F0086,45,0.0904,-0.0527
F0086,46,1.6718,0.0072
F0086,47,0.4795,0.0012
F0086,48,0.453,-0.0406
F0086,49,0.5698,-0.0806
F0086,50,0.3074,0.0784
F0087,1,0.9778,-0.0548
F0087,2,1.2083,-0.0215
F0087,3,0.714,-0.011
F0087,4,0.5115,-0.0321
F0087,5,0.3407,-0.1025
